Name,State,Sweep ID,Sweep Label,Model,Repeated,Num Repeats,Rep Budget,Direction,OT Multiplier,Eval Loss,Train Loss (last),Train Loss (avg),Global Step,Epoch,Tokens Seen,Unique Tokens,Train Tok/s,Learning Rate,Duration,Finished,Created,W&B Link
robust-sweep-2,crashed,x1y2e9ct,"34M nr=[1,13,51,193,719,2682]",34M,repeated,13,10%,top,4,11.956697463989258,8.6306,,300,0.04364906154517678,119308822,917760.1692307693,177164.944,0.0002178252070040267,54h 20m ago,,2026-04-30T19:29:05Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/j3bk7tg2
autumn-sweep-3,crashed,x1y2e9ct,"34M nr=[1,13,51,193,719,2682]",34M,repeated,51,10%,top,4,11.956697463989258,,,0,0,0,,,,54h 20m ago,,2026-04-30T19:29:07Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/vp30bztu
efficient-sweep-4,crashed,x1y2e9ct,"34M nr=[1,13,51,193,719,2682]",34M,repeated,193,10%,top,4,,,,,,,352972.60103626945,,,54h 20m ago,,2026-04-30T19:29:10Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ymd5q3cu
mirror_a8fh3mbq,finished,mf6r357d,"93M nr=[1,99,193,2682]",93M,repeated,99,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T19:33:18Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_a8fh3mbq
mirror_5idefjge,finished,x1y2e9ct,"34M nr=[1,13,51,193,719,2682]",34M,non-repeated,1,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T19:33:26Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_5idefjge
mirror_j3bk7tg2,finished,x1y2e9ct,"34M nr=[1,13,51,193,719,2682]",34M,repeated,13,10%,top,4,11.956697463989258,8.6306,,300,0.04364906154517678,119308822,917760.1692307693,177164.944,0.0002178252070040267,N/A,N/A,2026-04-30T19:33:35Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_j3bk7tg2
mirror_vp30bztu,finished,x1y2e9ct,"34M nr=[1,13,51,193,719,2682]",34M,repeated,51,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T19:33:42Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_vp30bztu
mirror_ymd5q3cu,finished,x1y2e9ct,"34M nr=[1,13,51,193,719,2682]",34M,repeated,193,10%,top,4,11.956697463989258,,,0,0,0,,,,N/A,N/A,2026-04-30T19:33:49Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_ymd5q3cu
northern-sweep-2,crashed,9c802b3z,"63M nr=[500,650]",63M,repeated,650,10%,top,4,,,,,,,193456.73846153845,,,54h 12m ago,,2026-04-30T19:37:37Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/i5ymr92c
apricot-sweep-5,failed,x1y2e9ct,"34M nr=[1,13,51,193,719,2682]",34M,repeated,719,10%,top,4,,,,,,,,,,54h 3m ago,,2026-04-30T19:46:16Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/rtezgd57
wandering-sweep-6,failed,x1y2e9ct,"34M nr=[1,13,51,193,719,2682]",34M,repeated,2682,10%,top,4,,,,,,,,,,54h 3m ago,,2026-04-30T19:46:18Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/o5bgd5vs
visionary-sweep-1,failed,uo9eu49p,"93M nr=[373,500,2000]",93M,repeated,373,10%,top,4,3.5234200954437256,3.1832,3.7253258423901823,14761,1,7446220450,1996305.7506702412,381058.52,2.914821656046379e-09,54h 2m ago,,2026-04-30T19:47:47Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/jrn5bijr
mirror_rtezgd57,finished,x1y2e9ct,"34M nr=[1,13,51,193,719,2682]",34M,repeated,719,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T19:51:04Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_rtezgd57
mirror_o5bgd5vs,finished,x1y2e9ct,"34M nr=[1,13,51,193,719,2682]",34M,repeated,2682,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T19:51:11Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_o5bgd5vs
mirror_jrn5bijr,finished,uo9eu49p,"93M nr=[373,500,2000]",93M,repeated,373,10%,top,4,3.5234200954437256,3.1832,3.7253258423901823,14761,1,7446220450,1996305.7506702412,381058.52,2.914821656046379e-09,N/A,N/A,2026-04-30T19:51:19Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_jrn5bijr
visionary-sweep-1,finished,ss7vao9o,63M nr=[1000],63M,repeated,1000,10%,top,4,3.816468954086304,3.4225,4.035976997950605,10480,1,5030151761,503015.17610000004,65682.409,1.3725159723824443e-09,21h 37m,1d 6h ago,2026-04-30T21:32:32Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/3equ3vtc
glad-sweep-1,finished,lh3nrybl,"63M nr=[500,650]",63M,repeated,500,10%,top,4,3.8222835063934326,3.4407,4.0720975694150425,10518,1,5030671871,1006134.3742000001,67290.507,1.3665262977212562e-08,21h 6m,1d 7h ago,2026-04-30T21:32:33Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/nx0zu9am
pretty-sweep-3,failed,uo9eu49p,"93M nr=[373,500,2000]",93M,repeated,500,10%,top,4,3.523336410522461,3.1738,3.7061322841068023,14762,1,7446452401,1489290.4802,380741.73,3.420287237096508e-09,48h 17m ago,,2026-05-01T01:32:51Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/s1guqsex
mirror_s1guqsex,finished,uo9eu49p,"93M nr=[373,500,2000]",93M,repeated,500,10%,top,4,3.523336410522461,3.1738,3.7061322841068023,14762,1,7446452401,1489290.4802,380741.73,3.420287237096508e-09,N/A,N/A,2026-05-01T01:48:16Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_s1guqsex
fluent-yogurt-1328,failed,,-,660M,non-repeated,1,,bot,0.01,,,,,,,,,,44h 34m ago,,2026-05-01T05:16:00Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/cv5sct84
frosty-armadillo-1341,failed,,-,34M,non-repeated,1,10%,top,4,,,,,,,,,,44h 18m ago,,2026-05-01T05:31:15Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ehjbdq5n
fine-energy-1342,crashed,,-,34M,repeated,13,10%,top,4,,,,,,,,,,44h 18m ago,,2026-05-01T05:31:22Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/3cg5yde4
vivid-energy-1343,crashed,,-,34M,repeated,193,10%,top,4,,,,,,,,,,44h 18m ago,,2026-05-01T05:31:22Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/onuu4cwy
northern-wave-1344,failed,,-,34M,repeated,719,10%,top,4,,,,,,,,,,44h 18m ago,,2026-05-01T05:31:23Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/s70jqnfq
stoic-forest-1345,crashed,,-,34M,repeated,51,10%,top,4,,,,,,,,,,44h 18m ago,,2026-05-01T05:31:27Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/vhe270zx
zany-snowball-1346,crashed,,-,34M,repeated,2682,10%,top,4,,,,,,,,,,44h 18m ago,,2026-05-01T05:31:42Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/c6w7zgia
logical-sweep-5,failed,uo9eu49p,"93M nr=[373,500,2000]",93M,repeated,2000,10%,top,4,3.479048490524292,3.1375,3.6434386446991134,14736,1,7445838147,372291.90735000005,382062.678,2.924720848055602e-09,42h 31m ago,,2026-05-01T07:18:12Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ddeysqle
mirror_ddeysqle,finished,uo9eu49p,"93M nr=[373,500,2000]",93M,repeated,2000,10%,top,4,3.479048490524292,3.1375,3.6434386446991134,14736,1,7445838147,372291.90735000005,382062.678,2.924720848055602e-09,N/A,N/A,2026-05-01T07:27:39Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_ddeysqle
young-firefly-1349,failed,,-,34M,repeated,13,10%,top,4,,,,,,,,,,38h 23m ago,,2026-05-01T11:26:49Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/xytm9qdw
eager-star-1350,failed,,-,34M,repeated,193,10%,top,4,,,,,,,,,,38h 23m ago,,2026-05-01T11:26:56Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/m7dpa55e
copper-snowflake-1351,failed,,-,34M,non-repeated,1,10%,top,4,,,,,,,,,,38h 22m ago,,2026-05-01T11:27:13Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/rn6vukrx
polar-sun-1352,failed,,-,34M,repeated,2682,10%,top,4,,,,,,,,,,38h 22m ago,,2026-05-01T11:27:22Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/24e4p7va
colorful-gorge-1353,failed,,-,34M,repeated,719,10%,top,4,,,,,,,,,,38h 22m ago,,2026-05-01T11:27:24Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mnowig1o
dashing-armadillo-1354,failed,,-,34M,repeated,51,10%,top,4,,,,,,,,,,38h 22m ago,,2026-05-01T11:27:24Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/nj0k2mcd
ethereal-sweep-1,failed,b12en10y,"34M nr=[1,13,51,193,719,2682]",34M,non-repeated,1,10%,top,4,,,,,,,68123712.0,,,38h 2m ago,,2026-05-01T11:47:12Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/tc7szch5
usual-durian-1357,failed,,-,34M,repeated,2682,10%,top,4,,,,,,,,,,38h 2m ago,,2026-05-01T11:47:52Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/t33cex8d
breezy-field-1358,failed,,-,34M,repeated,13,10%,top,4,,,,,,,,,,38h 2m ago,,2026-05-01T11:47:56Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/3m40nhs3
soft-dust-1359,failed,,-,34M,repeated,193,10%,top,4,,,,,,,,,,38h 2m ago,,2026-05-01T11:47:59Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/juim2axe
rare-frost-1360,failed,,-,34M,repeated,719,10%,top,4,,,,,,,,,,38h 2m ago,,2026-05-01T11:47:59Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/w9qg05u2
light-terrain-1362,failed,,-,34M,repeated,51,10%,top,4,,,,,,,,,,38h 1m ago,,2026-05-01T11:48:10Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/5epx3lwj
glad-wind-1361,failed,,-,34M,non-repeated,1,10%,top,4,,,,,,,,,,38h 1m ago,,2026-05-01T11:48:10Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/nm7crv7u
happy-sweep-1,running,edyz45ys,93M nr=[1000],93M,repeated,1000,10%,top,4,3.5008037090301514,3.1415,,14575,0.9859764718616184,7341109072,734110.9072,54496.924,8.812676141426879e-07,37h 58m (running),,2026-05-01T11:51:03Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/r21a7tg6
azure-sweep-1,running,umgrlp2r,93M nr=[3000],93M,repeated,3000,10%,top,4,3.463430881500244,3.1233,,14725,0.996545084782469,7420215066,247340.50220000002,55078.062,5.673338250595442e-08,37h 58m (running),,2026-05-01T11:51:04Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mm93h75w
fluent-sweep-2,failed,b12en10y,"34M nr=[1,13,51,193,719,2682]",34M,repeated,13,10%,top,4,,,,,,,5240285.538461538,,,37h 38m ago,,2026-05-01T12:11:15Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/r1ovwm4y
floral-sweep-3,failed,b12en10y,"34M nr=[1,13,51,193,719,2682]",34M,repeated,51,10%,top,4,,,,,,,1335759.0588235294,,,37h 23m ago,,2026-05-01T12:26:05Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/gq38lfed
devout-sweep-4,failed,b12en10y,"34M nr=[1,13,51,193,719,2682]",34M,repeated,193,10%,top,4,,,,,,,352972.60103626945,,,37h 14m ago,,2026-05-01T12:35:58Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ukbuu229
fanciful-sweep-5,failed,b12en10y,"34M nr=[1,13,51,193,719,2682]",34M,repeated,719,10%,top,4,,,,,,,94747.86091794158,,,37h 3m ago,,2026-05-01T12:46:22Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/fsymfsgh
vital-sweep-1,failed,rfpiwzg5,"34M nr=[1,13,51,193,719,2682]",34M,non-repeated,1,10%,top,4,4.270070552825928,4.2647,4.900466751376065,6875,1,2724915122,272491512.2,208337.847,8.17060110502406e-11,36h 46m ago,,2026-05-01T13:03:05Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/js8pce10
olive-sweep-2,failed,rfpiwzg5,"34M nr=[1,13,51,193,719,2682]",34M,repeated,13,10%,top,4,4.271326065063477,4.2617,4.896885436052633,6873,1,2724948812,20961144.707692306,208301.452,4.7096171615776e-08,36h 46m ago,,2026-05-01T13:03:07Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/b852qo96
icy-sweep-3,failed,rfpiwzg5,"34M nr=[1,13,51,193,719,2682]",34M,repeated,51,10%,top,4,4.277060031890869,4.2609,4.893306648778144,6861,1,2724965552,5343069.709803921,208220.768,1.1817129047792806e-08,36h 46m ago,,2026-05-01T13:03:09Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/8iol6rtq
expert-sweep-4,failed,rfpiwzg5,"34M nr=[1,13,51,193,719,2682]",34M,repeated,193,10%,top,4,4.302185535430908,4.2415,4.883218182125667,6859,1,2724939818,1411885.9160621762,208218.552,8.209340938496475e-09,36h 46m ago,,2026-05-01T13:03:12Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/9pysm3b8
mirror_js8pce10,finished,rfpiwzg5,"34M nr=[1,13,51,193,719,2682]",34M,non-repeated,1,10%,top,4,4.270070552825928,4.2647,4.900466751376065,6875,1,2724915122,272491512.2,208337.847,8.17060110502406e-11,N/A,N/A,2026-05-01T13:11:59Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_js8pce10
mirror_b852qo96,finished,rfpiwzg5,"34M nr=[1,13,51,193,719,2682]",34M,repeated,13,10%,top,4,4.271326065063477,4.2617,4.896885436052633,6873,1,2724948812,20961144.707692306,208301.452,4.7096171615776e-08,N/A,N/A,2026-05-01T13:12:08Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_b852qo96
mirror_8iol6rtq,finished,rfpiwzg5,"34M nr=[1,13,51,193,719,2682]",34M,repeated,51,10%,top,4,4.277060031890869,4.2609,4.893306648778144,6861,1,2724965552,5343069.709803921,208220.768,1.1817129047792806e-08,N/A,N/A,2026-05-01T13:12:14Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_8iol6rtq
mirror_9pysm3b8,finished,rfpiwzg5,"34M nr=[1,13,51,193,719,2682]",34M,repeated,193,10%,top,4,4.302185535430908,4.2415,4.883218182125667,6859,1,2724939818,1411885.9160621762,208218.552,8.209340938496475e-09,N/A,N/A,2026-05-01T13:12:23Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_9pysm3b8
sage-sweep-9,failed,rfpiwzg5,"34M nr=[1,13,51,193,719,2682]",34M,repeated,719,10%,top,4,4.434632301330566,4.1038,4.782733733355215,6846,1,2725693375,379095.045201669,207733.951,3.989257927510098e-08,32h 59m ago,,2026-05-01T16:50:27Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/k4edumnl
earnest-sweep-10,failed,rfpiwzg5,"34M nr=[1,13,51,193,719,2682]",34M,repeated,2682,10%,top,4,4.436203479766846,4.0138,4.689946909105185,6857,1,2727368523,101691.59295302014,207881.53,5.257815587942106e-09,32h 59m ago,,2026-05-01T16:50:37Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/r4f87zon
mirror_k4edumnl,finished,rfpiwzg5,"34M nr=[1,13,51,193,719,2682]",34M,repeated,719,10%,top,4,4.434632301330566,4.1038,4.782733733355215,6846,1,2725693375,379095.045201669,207733.951,3.989257927510098e-08,N/A,N/A,2026-05-01T16:57:57Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_k4edumnl
mirror_r4f87zon,finished,rfpiwzg5,"34M nr=[1,13,51,193,719,2682]",34M,repeated,2682,10%,top,4,4.436203479766846,4.0138,4.689946909105185,6857,1,2727368523,101691.59295302014,207881.53,5.257815587942106e-09,N/A,N/A,2026-05-01T16:58:06Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_r4f87zon
absurd-sweep-1,crashed,rh8ozllx,153M nr=[5000],153M,repeated,5000,10%,top,2,11.996308326721191,9.0725,,200,0.01568258448992394,96075606,1921.5121199999999,48098.681,8.69576097237293e-05,32h 21m ago,,2026-05-01T17:28:46Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/3i50f8fy
morning-sweep-6,failed,b12en10y,"34M nr=[1,13,51,193,719,2682]",34M,repeated,2682,10%,top,4,,,,,,,25400.34004474273,,,32h 21m ago,,2026-05-01T17:28:48Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/c8zwd9gh
usual-sweep-3,failed,gddcwijv,"93M nr=[60,130,250,700,1500]",93M,repeated,130,10%,top,4,3.4512007236480713,3.363,3.8549747711158906,14767,1,7445541019,5727339.245384616,90448.281,6.552791147724969e-09,31h 29m ago,,2026-05-01T18:20:41Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/9bv3c7nc
mirror_9bv3c7nc,finished,gddcwijv,"93M nr=[60,130,250,700,1500]",93M,repeated,130,10%,top,4,3.4512007236480713,3.363,3.8549747711158906,14767,1,7445541019,5727339.245384616,90448.281,6.552791147724969e-09,N/A,N/A,2026-05-01T18:28:46Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_9bv3c7nc
comfy-sweep-1,running,f9egsn00,93M nr=[4000],93M,repeated,4000,10%,top,4,3.4644744396209717,3.1309,,12100,0.8209762832843123,6112877277,152821.931925,55128.283,0.00013574638322431457,31h 18m (running),,2026-05-01T18:31:33Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ip8dkgrw
autumn-sweep-2,finished,lh3nrybl,"63M nr=[500,650]",63M,repeated,650,10%,top,4,3.822392463684082,3.4509,4.056414745011982,10517,1,5030044958,773853.0704615385,67404.412,1.2267589239137482e-08,21h 8m,10h 2m ago,2026-05-01T18:39:08Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/566w1jha
jolly-sweep-1,finished,s5avmuje,153M nr=[5000],153M,repeated,5000,10%,top,2,3.241095542907715,2.9461,3.4318007947971485,12426,1,6126858289,122537.16578,95279.092,1.1135044007366771e-10,18h 41m,12h 28m ago,2026-05-01T18:40:17Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/n0gnah0c
pleasant-sweep-1,failed,7yi7m5p4,153M nr=[283],153M,repeated,283,10%,top,2,3.303215980529785,3.0005,3.5285941709857025,12776,1,6124430712,2164109.792226149,112460.106,1.0533262702664727e-10,31h 7m ago,,2026-05-01T18:42:38Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/zy8ev9j2
mirror_zy8ev9j2,finished,7yi7m5p4,153M nr=[283],153M,repeated,283,10%,top,2,3.303215980529785,3.0005,3.5285941709857025,12776,1,6124430712,2164109.792226149,112460.106,1.0533262702664727e-10,N/A,N/A,2026-05-01T18:46:58Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_zy8ev9j2
splendid-sweep-5,failed,nf50ghdn,"93M nr=[60,130,250,700,1500]",93M,repeated,250,10%,top,4,3.518124580383301,3.2339,,13600,0.9674403479533352,7202773151,2881109.2604,90236.089,4.695011537469917e-06,30h 26m ago,,2026-05-01T19:23:18Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/kkpmcwr7
mirror_kkpmcwr7,finished,nf50ghdn,"93M nr=[60,130,250,700,1500]",93M,repeated,250,10%,top,4,3.518124580383301,3.2339,,13600,0.9674403479533352,7202773151,2881109.2604,90236.089,4.695011537469917e-06,N/A,N/A,2026-05-01T19:39:07Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_kkpmcwr7
cerulean-sweep-1,finished,5eqar27f,63M nr=[20000],63M,repeated,20000,10%,top,4,3.721968173980713,3.329,3.8974591247956942,10419,1,5051156356,25255.78178,66720.913,1.5429944182353907e-08,21h 30m,7h 37m ago,2026-05-01T20:41:39Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/gmz0o67c
deep-sweep-1,running,uyhozjwt,153M nr=[5000],153M,repeated,5000,10%,top,2,3.2462687492370605,2.9238,,10450,0.8194150395985258,5020767995,100415.3599,48942.946,0.0001344943851514484,29h 7m (running),,2026-05-01T20:43:00Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/3yfmtx2c
mirror_3yfmtx2c,finished,uyhozjwt,153M nr=[5000],153M,repeated,5000,10%,top,2,3.251964807510376,2.9238,,10450,0.8194150395985258,5020767995,100415.3599,48942.946,0.0001344943851514484,N/A,N/A,2026-05-01T20:48:04Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_3yfmtx2c
polar-sweep-5,running,gddcwijv,"93M nr=[60,130,250,700,1500]",93M,repeated,250,10%,top,4,3.670412540435791,3.5344,,5075,0.34382071189518043,2559052920,1023621.168,89012.065,0.0010551636698593588,8h 11m (running),,2026-05-02T17:38:50Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/qx0xdd8z
mirror_qx0xdd8z,finished,gddcwijv,"93M nr=[60,130,250,700,1500]",93M,repeated,250,10%,top,4,3.670412540435791,3.5435,,4925,0.33365852336625884,2483300928,993320.3712,88593.97,0.001066982752656604,N/A,N/A,2026-05-02T17:44:57Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_qx0xdd8z
deep-sweep-7,running,nf50ghdn,"93M nr=[60,130,250,700,1500]",93M,repeated,700,10%,top,4,3.739567518234253,3.3757,,4500,0.31951798429797335,2380308627,340044.0895714286,85137.594,0.001082079786695744,7h 58m (running),,2026-05-02T17:51:54Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/n86xgxde
mirror_n86xgxde,finished,nf50ghdn,"93M nr=[60,130,250,700,1500]",93M,repeated,700,10%,top,4,3.788701057434082,3.3721,,4400,0.3124175846469073,2327253398,332464.77114285715,86393.652,0.0010890883461887456,N/A,N/A,2026-05-02T18:01:55Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_n86xgxde
stoic-sweep-1,failed,55qf2kdk,34M nr=[5000],34M,repeated,5000,10%,top,4,,,,,,,13624.7424,,,5h 44m ago,,2026-05-02T20:05:50Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/qiz8gxc0
hopeful-sweep-1,running,4asrm80r,93M nr=[1000],93M,repeated,1000,10%,top,2,4.0425705909729,3.6439,,2250,0.25966179475517115,966289863,96628.98630000002,51051.845,0.001029671640697604,5h 44m (running),,2026-05-02T20:05:51Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/1ezxzcff
fluent-sweep-1,running,fj58o320,93M nr=[5000],93M,repeated,5000,10%,top,4,4.691274166107178,4.008,,1925,0.13098490441504182,975555747,19511.11494,52990.231,0.0007485495205153748,5h 44m (running),,2026-05-02T20:05:53Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/hn942qx7
hopeful-sweep-1,failed,8kxu2cfp,34M nr=[400],34M,repeated,400,10%,top,4,,,,,,,170309.28,,,5h 42m ago,,2026-05-02T20:07:15Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/5gr41r3g
whole-sweep-1,failed,hga6dejz,34M nr=[10000],34M,repeated,10000,10%,top,4,,,,,,,6812.3712,,,5h 41m ago,,2026-05-02T20:08:24Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/l1j2pbc9
clear-sweep-1,running,ndajeqp9,153M nr=[40],153M,repeated,40,10%,top,2,4.0142621994018555,3.8772,,2050,0.1601075330697074,981188179,2452970.4475000002,50035.777,0.0008918613745579192,5h 40m (running),,2026-05-02T20:09:25Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/f9bxnlf2
mirror_l1j2pbc9,finished,hga6dejz,34M nr=[10000],34M,repeated,10000,10%,top,4,,,,,,,,,,N/A,N/A,2026-05-02T20:15:32Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_l1j2pbc9
mirror_f9bxnlf2,finished,ndajeqp9,153M nr=[40],153M,repeated,40,10%,top,2,4.0142621994018555,3.9085,,1975,0.15424994039642542,945126340,2362815.85,49859.435,0.0008592163754891812,N/A,N/A,2026-05-02T20:15:39Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_f9bxnlf2
olive-sweep-1,running,q16b85d8,93M nr=[10000],93M,repeated,10000,10%,top,2,4.182836532592773,3.5657,,2150,0.24733547623075625,925219230,9252.1923,47609.166,0.0010348954258597096,5h 28m (running),,2026-05-02T20:21:29Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/yzvo5cuc
mirror_yzvo5cuc,finished,q16b85d8,93M nr=[10000],93M,repeated,10000,10%,top,2,4.182836532592773,3.6521,,2050,0.2358315005921164,882250156,8822.50156,47443.886,0.0010387129032006731,N/A,N/A,2026-05-02T20:31:57Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_yzvo5cuc
splendid-sweep-1,running,fgt3nw4f,34M nr=[5000],34M,repeated,5000,10%,top,4,4.496952056884766,4.0488,,3500,0.5159768547525154,1407280942,28145.618840000003,83358.49,0.0006635436875071951,5h 2m (running),,2026-05-02T20:47:12Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/4qllvns2
fresh-sweep-1,running,7yxzqck1,34M nr=[400],34M,repeated,400,10%,top,4,4.369944095611572,4.1593,,6400,0.9462731254735988,2578409723,644602.43075,155699.363,1.120428511919733e-05,5h 2m (running),,2026-05-02T20:47:15Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ce3u220y
